dates,Spent Volume,prices
2019-11-26,13.482460199999998,7175.5267
2019-11-27,6.7215873,7531.8283
2019-11-28,1.2791826200000003,7442.2967
2019-11-29,11.55883541,7770.54
2019-11-30,13.55877383,7571.4083
2019-12-01,4.995974099999999,7420.8417
2019-12-02,9.252418689999999,7320.8167
2019-12-03,7.343075870000001,7312.8833
2019-12-04,19.467056010000004,7211.35
2019-12-05,9.501619949999998,7404.4033
2019-12-06,17.876235589999997,7556.8817
2019-12-07,4.61265232,7517.2
2019-12-08,2.1141257300000005,7539.52
2019-12-09,6.231751920000001,7351.3367
2019-12-10,6.960544690000001,7232.8433
2019-12-11,5.869241239999999,7213.4767
2019-12-12,15.978237089999995,7199.51
2019-12-13,27.24426202,7263.045
2019-12-14,9.859124930000002,7077.1517
2019-12-15,9.19412275,7125.8167
2019-12-16,65.64304297000001,6893.2367
2019-12-17,11.532598579999997,6633.3717
2019-12-18,13.503392700000003,7299.7367
2019-12-19,30.007317759999992,7161.965
2019-12-20,29.1956756,7198.785
2019-12-21,8.890768639999997,7150.9133
2019-12-22,21.527144940000007,7520.0433
2019-12-23,5.23206506,7324.495
2019-12-24,22.06508899,7261.025
2019-12-25,16.84526854,7204.0217
2019-12-26,11.019197840000002,7205.8033
2019-12-27,4.23726994,7259.67
2019-12-28,1.6327670299999995,7313.6933
2019-12-29,1.4562120800000002,7397.535
2019-12-30,12.459279790000002,7234.615
2019-12-31,10.27003548,7182.4017
2020-01-01,18.35415602,7188.4633
2020-01-02,15.61187746,6961.5683
2020-01-03,66.62208773999998,7346.58
2020-01-04,2.76276808,7355.855
2020-01-05,5.03154229,7356.3117
2020-01-06,65.51231899999999,7761.825
2020-01-07,18.336539940000005,8157.7617
2020-01-08,18.29450444,8042.8733
2020-01-09,19.939802659999998,7816.9233
2020-01-10,11.416703870000003,8189.265
2020-01-11,13.538369369999998,8016.4267
2020-01-12,10.22854376,8178.8833
2020-01-13,11.157070659999999,8105.4783
2020-01-14,13.80603147,8807.4267
2020-01-15,38.03678727000001,8808.4867
2020-01-16,10.55399215,8716.9133
2020-01-17,7.866168450000002,8890.25
2020-01-18,1.8768472999999997,8901.17
2020-01-19,8.89319311,8698.5717
2020-01-20,30.153614049999995,8631.2883
2020-01-21,3.18195261,8727.6033
2020-01-22,6.3384787,8661.01
2020-01-23,16.66431144,8392.145
2020-01-24,10.837170280000002,8436.49
2020-01-25,4.98304924,8337.1017
2020-01-26,5.69362068,8602.7417
2020-01-27,18.615011310000003,8901.5067
2020-01-28,25.530215180000006,9393.2733
2020-01-29,18.173069379999998,9290.46
2020-01-30,29.39668402999999,9508.725
2020-01-31,57.78042287,9346.1333
2020-02-01,22.505233159999996,9388.6617
2020-02-02,6.901733440000002,9333.08
2020-02-03,28.443379040000003,9291.6433
2020-02-04,15.541365049999996,9175.3367
2020-02-05,116.91925392,9613.4033
2020-02-06,53.35144595,9750.5467
2020-02-07,28.244686200000004,9808.5967
2020-02-08,25.072342729999995,9897.6583
2020-02-09,17.115789359999997,10161.2833
2020-02-10,58.435237640000004,9852.7183
2020-02-11,13.482754459999999,10266.1
2020-02-12,13.79204668,10347.9517
2020-02-13,26.916507790000004,10230.0783
2020-02-14,32.104994909999995,10356.7567
2020-02-15,4.49138628,9903.0217
2020-02-16,7.224848079999999,9926.2
2020-02-17,3.1496896899999998,9706.08
2020-02-18,73.42445503999998,10185.8767
2020-02-19,26.246807779999987,9593.48
2020-02-20,11.999879699999996,9607.31
2020-02-21,6.75789583,9695.5583
2020-02-22,2.4465389500000003,9667.8433
2020-02-23,1.58720985,9973.2733
2020-02-24,10.131612939999997,9664.6333
2020-02-25,9.558196549999998,9313.92
2020-02-26,16.509457330000004,8790.12
2020-02-27,92.29996005999998,8816.585
2020-02-28,11.487446060000002,8715.6617
2020-02-29,16.074521799999996,8538.3983
2020-03-01,1.5878166499999997,8540.2567
2020-03-02,53.03214202,8926.2517
2020-03-03,15.057607180000003,8768.18
2020-03-04,66.47031618,8767.8867
2020-03-05,13.763557250000002,9073.275
2020-03-06,24.682674159999987,9165.1517
2020-03-07,4.045405720000001,8905.9517
2020-03-08,9.77760364,8050.1883
2020-03-09,326.00962146000006,7944.45
2020-03-10,4.10619568,7899.2267
2020-03-11,7.171269559999998,7951.17
2020-03-12,26.343090229999998,4914.085
2020-03-13,49.048895390000006,5629.5767
2020-03-14,13.751213990000002,5182.3217
2020-03-15,28.741330689999995,5360.06
2020-03-16,45.25128847,5043.6783
2020-03-17,72.09703995,5337.0933
2020-03-18,569.48229746,5411.6217
2020-03-19,59.626391110000014,6180.27
2020-03-20,272.5071105099999,6206.6117
2020-03-21,23.99415702,6197.6183
2020-03-22,1.9672335000000003,5803.67
2020-03-23,11.600739279999999,6492.94
2020-03-24,58.36182553000002,6766.7817
2020-03-25,66.66157374000001,6687.705
2020-03-26,13.01217699,6709.95
2020-03-27,15.005720889999996,6698.73
2020-03-28,22.651865860000004,6226.545
2020-03-29,11.14013271,5882.0067
2020-03-30,25.378271749999985,6568.805
2020-03-31,18.215853259999996,6449.95
2020-04-01,38.92650702,6671.95
2020-04-02,32.576821249999995,6833.05
2020-04-03,147.68455329,6740.075
2020-04-04,62.689812,6872.915
2020-04-05,10.67966771,6778.61
2020-04-06,56.82726927999999,7297.75
2020-04-07,31.445093499999995,7360.37
2020-04-08,35.436624589999994,7341.15
2020-04-09,104.13843497999997,7314.95
2020-04-10,1032.3804855700002,6909.95
2020-04-11,5.4115876400000005,6814.05
2020-04-12,83.15173931,7143.45
2020-04-13,19.401654290000003,6763.065
2020-04-14,17.39225403,6885.1
2020-04-15,11.482910559999995,6727.15
2020-04-16,26.971119079999998,7055.8225
2020-04-17,43.310409390000004,7086.85
2020-04-18,157.04988439000002,7226.61
2020-04-19,16.038473120000003,7170.65
2020-04-20,24.109850640000005,6896.31
2020-04-21,21.529820550000007,6856.8
2020-04-22,19.502711690000005,7137.85
2020-04-23,46.00057622,7556.95
2020-04-24,31.26331528,7502.9
2020-04-25,16.4859288,7598.605
2020-04-26,12.553856199999998,7602.64
2020-04-27,29.425096420000006,7674.375
2020-04-28,131.99620874000001,7724.15
2020-04-29,53.359977780000015,8273.45
2020-04-30,112.89194040000005,8740.75
2020-05-01,146.33163926999995,8771.5725
2020-05-02,37.33190122999998,8891.445
2020-05-03,26.49545842000001,8819.01
2020-05-04,163.89205592999986,8801.36
2020-05-05,239.28192316000002,8900.3
2020-05-06,111.58147838000001,9248.9475
2020-05-07,85.00341376,9375.95
2020-05-08,131.22368846999993,9986.6675
2020-05-09,43.52953196000002,9740.815
2020-05-10,32.18687743000001,8465.45
2020-05-11,73.32832820999998,8857.0625
2020-05-12,46.55307444999996,8729.95
2020-05-13,78.09061357999997,9099.2
2020-05-14,51.25167826,9582.5825
2020-05-15,159.68433213,9523.595
2020-05-16,23.085748249999995,9465.05
2020-05-17,65.18075815000003,9775.125
2020-05-18,441.52885419999996,9636.55
2020-05-19,161.74940128000011,9789.75
2020-05-20,310.35735691000014,9772.205
2020-05-21,242.58771219000008,9335.15
2020-05-22,230.99980978000013,9177.8
2020-05-23,24.15402629999999,9186.8317
2020-05-24,37.23920162,9203.13
2020-05-25,32.54396441000001,8776.34
2020-05-26,266.6283436600001,8871.05
2020-05-27,61.26757938,8923.05
2020-05-28,42.43800291000002,9207.95
2020-05-29,95.87944394000003,9448.365
2020-05-30,55.78265115999999,9550.815
2020-05-31,50.29840736000001,9545.15
2020-06-01,90.92939070999999,9564.95
2020-06-02,135.36481688,10136.5
2020-06-03,157.61151918999994,9594.45
2020-06-04,258.95241801,9529.55
2020-06-05,207.54195725999992,9836.805
2020-06-06,60.30039449000001,9679.75
2020-06-07,38.58264435000001,9621.55
2020-06-08,136.65048811000005,9730.365
2020-06-09,146.38781280999999,9668.96
2020-06-10,104.71248217000002,9731.05
2020-06-11,172.09633494000002,9797.5
2020-06-12,72.19906445999999,9475.95
2020-06-13,55.73473468000003,9432.3875
2020-06-14,32.48793022999999,9421.895
2020-06-15,104.86983682000006,9137.25
2020-06-16,99.98620774999995,9490.7375
2020-06-17,628.2991215799999,9474.64
2020-06-18,160.36999273999996,9447.25
2020-06-19,2136.9311432300005,9276.15
2020-06-20,387.9066468900001,9312.005
2020-06-21,125.78193901999995,9339.125
2020-06-22,1077.1675697800001,9474.9
2020-06-23,336.0667952499998,9591.715
2020-06-24,154.83476725,9510.3
2020-06-25,217.95646559000005,9274.1267
2020-06-26,280.4745833,9127.55
2020-06-27,287.87024066,9164.315
2020-06-28,233.40476757000008,8991.5
2020-06-29,2670.8236421900006,9096.15
2020-06-30,537.8493253900004,9144.385
2020-07-01,571.66279046,9153.95
2020-07-02,583.18832653,9199.875
2020-07-03,3352.23258847,9094.955
2020-07-04,344.91177717000005,9083.395
2020-07-05,435.17489795999995,9075.3125
2020-07-06,1383.9921450100007,9203.25
2020-07-07,977.92744883,9265.375
2020-07-08,1021.3085980399997,9279.5833
2020-07-09,3258.0218817699997,9403.85
2020-07-10,1052.7757508200002,9144.715
2020-07-11,717.1409084399997,9278.05
2020-07-12,1547.04670341,9279.05
2020-07-13,4024.2635583099996,9294.6625
2020-07-14,5011.584151459999,9202.4067
2020-07-15,8761.931895460004,9214.1275
2020-07-16,6455.022547250002,9116.325
2020-07-17,6533.0366744699995,9122.22
2020-07-18,16066.507892689993,9140.2575
2020-07-19,10548.14570238,9156.11
2020-07-20,82636.27562513,9185.375
2020-07-21,0.0,9206.5125
2020-07-22,0.0,9357.195
