,Profits(1h),Losses(1h),Profits(>200D),Losses(>200D),Profits(<200D),Losses(<200D),prices
2016-02-11,2111874.5129258700,3672335.6414098000,678130.067910635,773618.1403753250,1433744.445015220,2898717.5010344700,377.72
2016-02-12,2246511.6999496500,3278730.511715300,691857.9199239070,798597.4617607440,1554653.7800257200,2480133.049954560,383.126
2016-02-13,2187162.041165450,3136435.3168388600,628707.8766972990,801503.001411348,1558454.1644681300,2334932.315427510,392.182
2016-02-14,2472035.890912420,2864479.6591927600,568099.06782955,813010.8640181200,1903936.823082850,2051468.7951746300,406.738
2016-02-15,2658845.1407813100,2344992.7105417800,665693.6273314690,723391.0551300900,1993151.5134498200,1621601.6554116900,399.485
2016-02-16,3126474.432803180,2191337.4819526700,718339.8231476000,754552.5225776960,2408134.6096555600,1436784.9593749700,407.361
2016-02-17,3793568.5430353200,1966177.6728029000,751609.3993350870,756417.987013571,3041959.143700210,1209759.685789330,415.561
2016-02-18,3634139.32617693,1894426.6670293500,727445.6922633160,746876.4346504540,2906693.6339136000,1147550.2323788900,421.637
2016-02-19,3965989.4051905700,1757417.2516225700,864405.4450262930,729651.0582684770,3101583.9601642600,1027766.1933540900,420.334
2016-02-20,4409404.329630990,1549033.3094246800,924173.8979788210,734391.9833304600,3485230.431652150,814641.326094216,436.517
2016-02-21,4619040.2713213300,1516511.4095492400,917436.5526079160,779329.7822031210,3701603.718713390,737181.627346118,438.985
2016-02-22,4885586.337324260,1351379.6338164100,958725.4434303470,788886.9821624820,3926860.8938938900,562492.6516539210,438.072
2016-02-23,4979722.412990730,1387043.6438898700,985274.2281933070,651543.3355051950,3994448.184797410,735500.3083846720,419.981
2016-02-24,5080378.591919620,1396849.7256124100,1029766.5428948400,632899.7010674860,4050612.049024750,763950.0245449240,424.362
2016-02-25,5093047.565499000,1377310.4621487600,953970.2729863320,663258.4334937800,4139077.292512650,714052.0286549820,423.517
2016-02-26,5200187.3106787600,1324762.8364604400,979620.0312580990,642228.4877886410,4220567.279420650,682534.3486717930,432.064
2016-02-27,5133488.757349660,1306995.7291328300,956165.0382864660,642903.2855164740,4177323.7190631800,664092.4436163520,432.138
2016-02-28,5058144.938538010,1313499.3593549900,1079068.0479236300,655902.3251927020,3979076.890614350,657597.0341622880,432.64
2016-02-29,5335025.73537944,1015180.7576628800,1163788.2236776300,471350.9353878720,4171237.5117018000,543829.8222750040,436.608
2016-03-01,5596511.505710500,1060057.6661688400,1686042.0396382900,488248.61222095300,3910469.466072180,571809.0539478870,433.637
2016-03-02,5128247.884286780,1279261.3157255000,1793563.5258524600,476306.2287638120,3334684.3584343000,802955.0869616850,421.598
2016-03-03,5206008.9038067700,1498985.9796658400,1899603.1869652700,576264.3910831240,3306405.7168414800,922721.5885827100,419.466
2016-03-04,4904273.255695220,1842647.0033393300,1816436.0777082300,594202.9106237460,3087837.177986970,1248444.0927155800,407.982
2016-03-05,4913717.812877350,2319146.0415773400,2163407.2598965700,647459.2165421680,2750310.552980750,1671686.8250351700,397.833
2016-03-06,4839511.228545990,2410908.8381467,2248998.4051412400,633887.6908182380,2590512.823404740,1777021.1473284600,404.55
2016-03-07,4952358.343576090,2494747.4610533900,2398472.1510897900,655920.7479150700,2553886.192486290,1838826.7131383200,412.982
2016-03-08,4971570.7082977600,2379443.031714850,2447025.038066380,722540.0454363540,2524545.6702313600,1656902.986278490,411.758
2016-03-09,4748586.3205012,2563641.115649430,2351807.6799552400,935784.9613417890,2396778.6405459400,1627856.154307630,412.618
2016-03-10,4850471.526940840,2564032.0560488200,2409163.4607982600,958568.2049213340,2441308.0661425600,1605463.8511274800,416.16
2016-03-11,4767221.62505909,2612117.2614030400,2419114.9233928600,1000296.0212058000,2348106.701666210,1611821.2401972400,419.887
2016-03-12,4741503.868840000,2747616.2770317900,2482486.611181850,994932.8902511500,2259017.257658130,1752683.38678064,410.132
2016-03-13,4566595.973241690,2781210.689348150,2420250.099195000,1004103.0094301000,2146345.874046670,1777107.679918040,412.291
2016-03-14,4159676.1864471700,2836645.984208320,2347089.6326314400,1027547.7766095900,1812586.5538157200,1809098.2075987300,415.091
2016-03-15,3504557.1124253500,2819085.991271000,1831422.110068550,1007168.0885296000,1673135.0023567800,1811917.902741390,415.383
2016-03-16,3474576.1099062100,2616609.0584325200,1817875.1707183900,1030636.5264405600,1656700.939187810,1585972.5319919600,416.253
2016-03-17,3292558.2566682400,2413133.824004970,1789737.4617146200,945561.9368911680,1502820.7949536000,1467571.8871138000,418.452
2016-03-18,3240655.0967117000,2203073.708435650,1761027.4301948700,909386.6326551090,1479627.6665168000,1293687.0757805400,408.036
2016-03-19,2770079.719626900,1798271.8943352800,1361182.2143144800,888909.1721683800,1408897.5053124000,909362.7221669030,408.52
2016-03-20,2601565.353326020,1721647.962096560,1267415.3037810000,898771.270092373,1334150.0495449900,822876.6920041890,410.751
2016-03-21,2435729.1880307400,1675591.5226220400,1255377.4859324200,893733.4629491950,1180351.7020982900,781858.0596728410,411.423
2016-03-22,2542647.0302443900,1540062.6861472500,1318939.7865307700,825959.2319768490,1223707.2437136,714103.4541703980,416.926
2016-03-23,2525855.738046070,1286938.1957753500,1311700.3120277800,608201.151343765,1214155.4260182800,678737.0444315850,417.386
2016-03-24,2377902.3302887300,1239078.1560188900,1269462.546932480,517529.8246590980,1108439.78335623,721548.3313597840,414.341
2016-03-25,2427046.788430190,1185218.4453852100,1392025.430987500,469563.3600207040,1035021.3574426700,715655.0853645050,415.687
2016-03-26,2476852.980404830,1042831.1698189100,1363738.897061540,455317.1011510710,1113114.0833432700,587514.0686678400,416.73
2016-03-27,2615089.1520272600,979240.3732092420,1294030.5080903700,419599.3993761360,1321058.6439368800,559640.9738331040,425.378
2016-03-28,2631423.7864095400,956387.1546254370,1272743.6360348800,403425.98783649600,1358680.1503746400,552961.1667889380,422.756
2016-03-29,2592372.6076487500,1006032.6353706600,1260984.8951960100,366492.36943529700,1331387.7124527100,639540.2659353630,415.553
2016-03-30,2532751.1976989000,1055062.4072976300,1220974.2192154000,350965.6229310600,1311776.9784834800,704096.784366563,412.69
2016-03-31,2544193.412364110,1087986.0481004800,1197221.3223188900,373875.14230373700,1346972.090045190,714110.905796742,415.161
2016-04-01,2550956.97675027,939427.9082595650,1208131.9095689900,371295.6355360680,1342825.0671812600,568132.2727234940,417.009
2016-04-02,2609571.7610795400,843632.3929743630,1240062.3362523100,311723.310220145,1369509.424827210,531909.0827542150,419.686
2016-04-03,2663111.010134330,807434.9891690550,1288460.4536690500,278377.74607663300,1374650.5564652600,529057.2430924200,419.385
2016-04-04,2505198.037480660,750854.4568050750,1129061.264901990,229829.9844873940,1376136.7725786500,521024.47231767900,419.416
2016-04-05,2409631.7699519600,737982.2102811600,1052908.7997329700,228574.66805067000,1356722.9702189600,509407.5422304880,422.653
2016-04-06,2637383.972680270,744533.7922352050,1214739.6294530200,234884.1462298,1422644.3432272300,509649.646005402,421.7
2016-04-07,3285306.3523505000,710207.5656538890,1816911.0477518200,238220.05505367900,1468395.3045986600,471987.5106002060,421.204
2016-04-08,3059571.1125409400,762741.5424588450,1638597.9994014700,253299.44832666600,1420973.1131394500,509442.0941321750,418.089
2016-04-09,2919793.797995890,755689.6275318630,1600786.8377316400,255879.24884302200,1319006.9602642300,499810.37868883800,418.419
2016-04-10,3044648.321774210,762696.6244489060,1941806.8738321100,264530.3806329450,1102841.4479420800,498166.24381595900,421.111
2016-04-11,2941977.479327040,738248.5145435840,1907527.0647790900,263123.8957738610,1034450.4145479300,475124.6187697210,422.99
2016-04-12,3103492.0207615100,631223.7851546390,1948874.2908507000,290009.64336024100,1154617.7299108000,341214.14179439500,425.99
2016-04-13,3057216.626451670,567276.2157029170,1868891.692975290,288544.4793078950,1188324.9334763600,278731.73639502000,424.401
2016-04-14,2927884.3631612300,507460.9342804930,1816145.128747510,248440.087003157,1111739.234413700,259020.84727733400,425.106
2016-04-15,2987865.317602620,492537.0401170500,1771080.5006697600,256978.52491782900,1216784.8169328500,235558.51519921900,429.98
2016-04-16,3008026.8171797800,506797.5933172700,1749662.187998690,275250.18541756400,1258364.6291810600,231547.4078997020,430.837
2016-04-17,2950037.6956819600,516665.88072186900,1689918.1017127100,278350.0271551770,1260119.5939692300,238315.85356668900,427.862
2016-04-18,2957377.7805331800,515309.3699444960,1697566.1532887400,299743.6470161250,1259811.6272444300,215565.72292836800,429.054
2016-04-19,3023082.4041990500,516139.02806524800,1681225.0605163400,307835.329405992,1341857.3436827000,208303.698659253,436.105
2016-04-20,3012533.374868180,522522.0660958710,1584835.6201453500,329009.37036158200,1427697.7547228100,193512.6957342860,442.156
2016-04-21,2620106.5270883800,483574.34700322800,940830.6688551980,325310.3890384100,1679275.858233170,158263.9579648150,451.102
2016-04-22,2875816.188952320,439540.7026279960,1097262.129702120,310557.1089489080,1778554.0592501800,128983.59367908500,447.636
2016-04-23,3014617.35503178,420026.7575606710,1143453.2062713400,311942.41920692900,1871164.1487604200,108084.33835373900,452.584
2016-04-24,3043359.5043060000,413618.43595746600,974317.9385833880,309146.9441654410,2069041.5657225900,104471.49179202300,460.327
2016-04-25,3574777.770974670,402307.3119356140,1054053.478986650,303186.09493894200,2520724.291987990,99121.21699666890,462.51
2016-04-26,3858090.415107200,388957.57388315800,1062949.1112834100,292437.94852826800,2795141.3038237700,96519.62535488690,467.803
2016-04-27,3962858.1553375800,786195.3691596550,1099248.541886230,272813.91348046300,2863609.613451330,513381.45567918900,445.012
2016-04-28,4183767.936839720,837922.4103812440,1163902.2251165200,268339.67563435700,3019865.7117231800,569582.7347468840,449.856
2016-04-29,4281427.959249660,853523.8826006330,1193869.5884221400,270988.0925619000,3087558.370827490,582535.7900387300,456.35
2016-04-30,4250429.051648960,923330.067068112,1218821.90235929,251159.2698506730,3031607.1492896500,672170.7972174360,449.333
2016-05-01,4538772.775150500,885541.353562479,1462158.926745250,222471.4230367180,3076613.8484052400,663069.9305257580,453.042
2016-05-02,4550686.673722130,996036.6515264890,1454697.0763227700,201209.28372591800,3095989.59739934,794827.367800568,444.513
2016-05-03,4442025.104515870,1008929.3733741600,1428223.4007594700,186018.8982842420,3013801.703756380,822910.4750899150,450.274
2016-05-04,4296282.030211910,1079999.3002594400,1368298.685193090,166254.74772981600,2927983.3450188000,913744.5525296180,446.962
2016-05-05,4013294.045171970,1097167.3234436500,1379405.5815124000,166449.3785636480,2633888.4636595500,930717.9448800000,448.527
2016-05-06,4211914.219942010,1064721.6357419300,1292873.9495348600,163744.3932770550,2919040.270407130,900977.2424648710,460.374
