Dates,Values,Prices
2013-03-30,2310.468851899998,92.19
2013-03-31,4804.728210570001,93.03
2013-04-01,1094.7449531600007,104.0
2013-04-02,2263.714339600001,117.98
2013-04-03,2184.9815633,135.0
2013-04-04,2859.6761859100006,132.12
2013-04-05,1338.6797852900006,142.3236
2013-04-06,1752.3879400600001,142.6311
2013-04-07,1364.7772854100003,162.301
2013-04-08,3500.660294619999,187.5
2013-04-09,2960.6922724600004,230.0
2013-04-10,3605.870896219999,165.0
2013-04-11,2632.096545300001,124.9
2013-04-12,3283.02875141,117.0
2013-04-13,3096.9073294199998,93.0
2013-04-14,1205.0919878000002,90.0
2013-04-15,1251.5506924200001,82.386
2013-04-16,1258.1413396199998,68.3557
2013-04-17,15713.235112950006,93.07
2013-04-18,927.6683749800001,109.01
2013-04-19,1629.9392271499999,118.48
2013-04-20,521.01869307,126.6155
2013-04-21,455.91434143,119.2
2013-04-22,888.2647168100002,127.4
2013-04-23,1065.7588706800002,143.475
2013-04-24,10282.52895216,154.2
2013-04-25,26659.898914510013,141.71
2013-04-26,9345.936930869997,136.9
2013-04-27,357.3807309,128.0001
2013-04-28,10834.530416579995,134.4444
2013-04-29,11864.40105032,143.9999
2013-04-30,2900.20410847,139.2269
2013-05-01,1153.2678863099995,116.38
2013-05-02,481.1145358200001,106.25
2013-05-03,2878.710293790002,98.1
2013-05-04,481.7781569300001,112.9
2013-05-05,1107.8365446900002,115.98
2013-05-06,504.94695542000017,112.25
2013-05-07,483.92212581,109.6001
2013-05-08,911.8870334800008,113.2
2013-05-09,942.31761853,112.799
2013-05-10,2236.638067239999,117.7
2013-05-11,1050.5181859200002,115.64
2013-05-12,869.2907089900002,114.82
2013-05-13,1640.6557181500002,117.9797
2013-05-14,757.6783474499999,111.4
2013-05-15,2948.349256,114.22
2013-05-16,1048.06104238,118.21
2013-05-17,3857.2246557500007,123.5
2013-05-18,3333.7234869500016,123.211
2013-05-19,348.6398009699999,122.5
2013-05-20,1489.5399509800004,122.02
2013-05-21,2174.61873217,122.89
2013-05-22,1153.9910630000002,123.8
2013-05-23,890.0786166999997,126.3
2013-05-24,1035.439368,133.1
2013-05-25,816.8439111900002,131.986
2013-05-26,529.1429067599998,133.5
2013-05-27,562.6718019800003,129.77
2013-05-28,337.25470464999984,129.0
2013-05-29,1699.2669546600002,132.25
2013-05-30,1521.2452111100001,128.799
2013-05-31,839.0706153100001,128.8151
2013-06-01,561.85161905,129.3
2013-06-02,3350.64275756,122.5
2013-06-03,1716.86741852,120.7372
2013-06-04,2167.1103737900007,121.4
2013-06-05,692.8826325900004,121.9
2013-06-06,567.8184644200005,118.9699
2013-06-07,645.9756334499999,111.0
2013-06-08,380.50156762000023,107.8924
2013-06-09,749.4994721100002,100.4374
2013-06-10,673.3794370500002,106.35
2013-06-11,634.0704267100003,109.0
2013-06-12,262.3318755,108.7759
2013-06-13,294.69967475000004,103.949
2013-06-14,4021.94817819,100.0
2013-06-15,556.4828018699998,99.8
2013-06-16,456.6670049400001,99.9
2013-06-17,643.32588416,101.95
2013-06-18,473.3649463500001,107.35
2013-06-19,1189.6276726999997,108.251
2013-06-20,4719.14683443,111.29
2013-06-21,642.4480355999995,109.5
2013-06-22,567.3491237999999,108.2
2013-06-23,376.4597439500001,107.9
2013-06-24,575.52133125,102.09
2013-06-25,431.6293690900001,103.3293
2013-06-26,2568.6957335599986,104.0
2013-06-27,455.0453140000001,101.7368
2013-06-28,1843.8218612500002,94.66
2013-06-29,319.2792709900001,94.999
2013-06-30,462.8016426300001,97.51
2013-07-01,2382.23349696,84.6069
2013-07-02,565.6576353500002,87.6562
2013-07-03,721.0959574300001,76.8901
2013-07-04,2177.1674769899996,77.685
2013-07-05,3001.497912219999,66.34
2013-07-06,2536.5281989599994,66.855
2013-07-07,372.32062310999993,72.5053
2013-07-08,1372.0734514199992,74.56
2013-07-09,604.7704865799998,74.225
2013-07-10,1270.6805842500003,84.515
2013-07-11,4641.76783033,91.22
2013-07-12,277.32853106999994,88.465
2013-07-13,235.90448701999998,91.3888
2013-07-14,327.6525526800001,90.3713
2013-07-15,611.01026679,93.14
2013-07-16,244.28775661000003,92.7415
2013-07-17,1427.5078138699998,90.5425
2013-07-18,1374.85826463,85.4298
2013-07-19,2525.0707318900013,85.7775
2013-07-20,1246.6873962799998,85.6675
2013-07-21,644.00024555,85.4725
2013-07-22,200.44987546000004,86.0862
2013-07-23,280.8315410599999,86.9389
2013-07-24,548.0996883699997,87.4575
2013-07-25,692.0651397000001,89.41
2013-07-26,472.95565626999996,90.6325
2013-07-27,232.19351414000005,89.0975
2013-07-28,662.6931651299997,92.1
2013-07-29,3705.264545930002,93.2981
2013-07-30,700.0901513800001,96.31
2013-07-31,479.17187330999997,97.915
2013-08-01,2947.29370922,96.4175
2013-08-02,327.92834273000005,97.24
2013-08-03,359.5727004200001,96.66
2013-08-04,340.94172942999984,96.6
2013-08-05,395.85503408,96.92
2013-08-06,430.65783224999996,97.1331
2013-08-07,1299.4698029500003,96.92
2013-08-08,1259.9957489399999,94.775
2013-08-09,496.36804295999997,93.36
2013-08-10,580.1186912700002,93.2875
2013-08-11,2114.2525367599997,94.1625
2013-08-12,1568.0499029700004,95.085
2013-08-13,791.7843639700002,97.9021
2013-08-14,717.08879634,97.96
2013-08-15,696.1251498299999,97.545
2013-08-16,1527.8285172099993,98.33
2013-08-17,577.23946544,99.565
2013-08-18,659.04770599,98.845
2013-08-19,1427.46718475,102.2997
2013-08-20,1564.1147753000005,105.0125
2013-08-21,939.6934494399998,111.445
2013-08-22,832.1391008699997,109.73
2013-08-23,2450.696874530001,107.5475
2013-08-24,292.8903647899999,108.6875
2013-08-25,464.92456562000007,111.795
2013-08-26,734.3685900899999,112.23
2013-08-27,425.54074448999984,117.4461
2013-08-28,662.0571482700003,117.59
2013-08-29,906.9753716699998,117.5227
2013-08-30,1193.9789527899998,123.2332
2013-08-31,517.7376318999998,129.46
2013-09-01,345.42327343000005,128.2597
2013-09-02,1974.9042139299995,127.3648
2013-09-03,1632.5413031499993,127.5915
2013-09-04,3176.856433269999,120.5738
2013-09-05,786.0897995600005,120.5333
2013-09-06,1086.9021744700003,116.321
2013-09-07,756.9523062800001,119.0547
2013-09-08,1182.9685010899998,116.595
2013-09-09,281.8548982500001,120.0188
2013-09-10,365.51459388,121.458
2013-09-11,2060.8827731299994,125.4518
2013-09-12,3202.077722949998,125.7598
2013-09-13,976.5644741799996,126.5072
2013-09-14,356.72991435,124.0813
2013-09-15,373.24937346000013,124.5783
2013-09-16,531.2281529200001,125.0618
2013-09-17,1782.05740365,125.9683
2013-09-18,587.0567879699995,126.3045
2013-09-19,1504.5413823599988,124.1937
2013-09-20,502.7650869099999,122.9008
2013-09-21,530.4604384400002,122.6435
2013-09-22,2386.4429562,122.651
2013-09-23,3259.0002449600006,122.2235
2013-09-24,996.2554962700001,122.5383
2013-09-25,2116.9119638400007,123.423
2013-09-26,2401.6498786999996,123.4763
2013-09-27,892.5268916599996,123.4983
2013-09-28,762.5981870199997,124.7483
2013-09-29,3959.213593330002,125.1807
2013-09-30,372.54333342,123.0983
2013-10-01,4562.28278409,125.4938
2013-10-02,683.5939943400002,99.8135
2013-10-03,727.1493589000003,116.8168
2013-10-04,898.4528200699998,121.2945
2013-10-05,1687.77528601,121.1398
2013-10-06,214.24650955000004,121.6828
2013-10-07,2454.65936338,123.245
2013-10-08,372.02367506000013,124.3182
2013-10-09,725.4493402599999,125.8423
2013-10-10,579.17357308,125.6982
2013-10-11,439.94362414,125.5117
2013-10-12,313.0093214000001,126.5232
2013-10-13,328.3602200999999,130.4155
2013-10-14,641.8554135400004,133.0355
2013-10-15,1385.1299346899996,138.6417
2013-10-16,1447.4936081800001,137.4188
2013-10-17,609.0534470199998,142.735
2013-10-18,726.8520379799996,149.5947
2013-10-19,611.7754263,159.8115
2013-10-20,2905.5194261300003,163.0632
2013-10-21,575.2050657399999,174.1772
2013-10-22,3083.5207304700016,183.8648
2013-10-23,821.1764520299996,200.62
2013-10-24,1194.3994595600002,183.1482
2013-10-25,874.9978908699994,178.1217
2013-10-26,7369.5918684200005,175.9008
2013-10-27,416.45220457000005,185.6888
2013-10-28,753.3430133099997,187.8683
2013-10-29,878.0819714199998,198.1932
2013-10-30,831.5935428200003,194.5493
2013-10-31,627.0827802099999,198.2263
2013-11-01,1012.2039180599995,198.5098
2013-11-02,797.0874618999998,200.8473
2013-11-03,690.2420055399999,207.6335
2013-11-04,1640.1766825,225.196
2013-11-05,6489.478314159999,239.29
2013-11-06,1757.914837789999,253.6933
2013-11-07,2849.3347363000003,283.3023
2013-11-08,11134.24568082,323.767
2013-11-09,1527.89604447,336.1358
2013-11-10,1418.7682375,311.9005
2013-11-11,3088.05947161,332.6263
2013-11-12,1521.0146760899997,349.3425
2013-11-13,1658.30859603,393.2795
2013-11-14,2256.80365733,410.723
2013-11-15,1989.3429783300012,409.1675
2013-11-16,3864.7636806,428.8238
2013-11-17,3314.498915149998,476.295
2013-11-18,1324.90297796,674.3768
2013-11-19,4998.567930089997,541.8257
2013-11-20,5556.603371159999,572.6675
2013-11-21,3499.6469850199996,695.8668
2013-11-22,2368.3018475799986,747.4818
2013-11-23,1984.94683755,776.6998
2013-11-24,3068.1533797600005,751.377
2013-11-25,1974.8103845500004,778.6753
2013-11-26,1507.7639678699998,899.2
2013-11-27,8674.71065596,948.4088
2013-11-28,2852.9435248000004,1037.755
2013-11-29,2149.41448026,1120.3971
2013-11-30,1995.557503610001,1124.7631
2013-12-01,1826.0873580300006,946.9237
2013-12-02,2565.9177433799987,1038.3485
2013-12-03,4970.673377769999,1068.6675
2013-12-04,1588.9009700400009,1147.2457
2013-12-05,1654.4246052699991,1042.0267
2013-12-06,4188.567692769999,834.0262
2013-12-07,6920.033673279992,694.4709
2013-12-08,1169.765904330001,795.3968
2013-12-09,2952.7094114699994,898.0222
2013-12-10,1340.87489065,989.9975
2013-12-11,6135.511284690002,883.2617
2013-12-12,2827.68393521,875.7474
2013-12-13,1857.8036680300006,898.2112
2013-12-14,1391.0019416999996,867.495
2013-12-15,1415.8270542200003,879.4692
2013-12-16,3409.2768414000006,712.508
2013-12-17,2962.7981525800037,683.8408
2013-12-18,9019.482079420004,522.2288
2013-12-19,22950.952043920002,698.4503
2013-12-20,3625.11896422,622.8418
2013-12-21,6088.511328119999,608.9638
2013-12-22,1069.9529818299995,617.8158
2013-12-23,629.23923149,673.1677
2013-12-24,534.6234476799997,667.6203
2013-12-25,739.3197296299998,687.3557
2013-12-26,830.6771930399996,765.2067
2013-12-27,606.16433619,746.7232
2013-12-28,1377.3566742900002,730.4715
2013-12-29,10110.57646622,745.0712
2013-12-30,1044.1076238000003,754.7645
2013-12-31,7898.22064804,757.4953
2014-01-01,494.69436698000004,770.4357
2014-01-02,1146.58574115,808.0485
2014-01-03,1698.5750368800007,830.024
2014-01-04,5684.615915730004,858.9833
2014-01-05,3507.417048069999,940.0972
2014-01-06,5110.095740899997,951.3865
2014-01-07,896.4887363300002,810.5833
2014-01-08,1026.40022895,859.9485
2014-01-09,535.3153537399999,860.895
2014-01-10,1692.8198667999989,884.6667
2014-01-11,6998.360864849999,930.905
2014-01-12,2656.4555942099987,873.2635
2014-01-13,502.43821876999976,857.9564
2014-01-14,1901.7800545600014,851.828
2014-01-15,883.4769152600003,874.713
2014-01-16,4266.01830017,847.3735
2014-01-17,1093.5465644700005,828.222
2014-01-18,606.5793544100005,843.7583
2014-01-19,2489.88602623,878.6807
2014-01-20,949.41669906,871.0483
2014-01-21,710.3581562499994,874.2885
2014-01-22,1119.2068163800006,863.95
2014-01-23,2315.0946224900003,854.3475
2014-01-24,899.96915036,825.1221
2014-01-25,995.7443262700001,861.8516
2014-01-26,985.1327296899999,880.1523
2014-01-27,1830.4920126600007,814.5302
2014-01-28,1837.1545026500005,833.9395
2014-01-29,1096.9462045800005,837.5148
2014-01-30,2492.26826958,845.8467
2014-01-31,836.83856762,848.2875
2014-02-01,901.7998638700001,853.0164
2014-02-02,1191.5832246499995,854.375
2014-02-03,678.24422293,846.9048
2014-02-04,1013.7720438800003,842.0123
2014-02-05,10934.825425079998,820.867
2014-02-06,1146.932653579999,783.6211
2014-02-07,930.2775436200001,703.567
2014-02-08,1445.3833663999999,676.9094
2014-02-09,476.9066210499999,681.9371
2014-02-10,681.0350841699995,679.7338
2014-02-11,614.3962668699999,669.4418
2014-02-12,845.1934801299999,648.3835
2014-02-13,599.1550791399997,598.4075
2014-02-14,792.9547674799995,656.6068
2014-02-15,719.2459850599998,645.43
2014-02-16,825.7812820900001,610.6525
2014-02-17,1302.5871236599999,621.494
2014-02-18,727.7151833100003,621.2235
2014-02-19,562.18213314,617.71
2014-02-20,692.71067839,552.2138
2014-02-21,500.07728178,569.0425
2014-02-22,476.48063800999984,604.7473
2014-02-23,535.3883898399995,604.5823
2014-02-24,481.69867158000017,545.3225
2014-02-25,1465.9496885599997,534.7108
2014-02-26,1145.8826069100003,577.0858
2014-02-27,962.5938421799998,576.698
2014-02-28,911.55918644,543.9265
2014-03-01,920.2414863999998,563.7358
2014-03-02,604.4046185899999,560.3045
2014-03-03,1093.25353975,661.1225
2014-03-04,1233.1785339200005,663.598
2014-03-05,1128.332501429999,661.7858
2014-03-06,2722.37621063,658.7245
2014-03-07,2271.99536053,625.8278
2014-03-08,1007.0653021900002,615.24
2014-03-09,674.3343403099997,633.1825
2014-03-10,1072.6733508199995,625.8285
2014-03-11,593.1115576100003,628.9543
2014-03-12,514.13339332,631.3913
2014-03-13,1876.1622704900003,638.165
2014-03-14,1658.6954769799993,626.7067
2014-03-15,580.6835843299998,633.6652
2014-03-16,325.35344687000014,630.7167
2014-03-17,1506.2509170300002,621.2225
2014-03-18,625.36483114,613.6315
2014-03-19,919.6596200700002,608.8157
2014-03-20,2377.9248373299993,586.5898
2014-03-21,597.05790818,570.7705
2014-03-22,599.1821933100002,564.4215
2014-03-23,784.6482696500005,561.3534
2014-03-24,1348.1252986900004,586.2718
2014-03-25,1221.1123558099987,582.2802
2014-03-26,1801.6822715599994,579.0722
2014-03-27,2245.2084585399994,478.1595
2014-03-28,1483.8810611099993,502.4399
2014-03-29,320.61985542,493.1803
2014-03-30,422.9403721999999,461.8695
2014-03-31,451.87208591,458.4972
2014-04-01,661.1446268700001,478.7163
2014-04-02,617.79055201,437.515
2014-04-03,1351.6723482300006,447.0822
2014-04-04,479.26823670999994,448.8792
2014-04-05,1017.6984816800006,464.8259
2014-04-06,875.01463552,460.7028
2014-04-07,835.3800713800002,446.2195
2014-04-08,561.2594523100001,450.4638
2014-04-09,667.6792435099999,440.1983
2014-04-10,576.92601532,360.8407
2014-04-11,593.0472302799998,420.0563
2014-04-12,452.09772990000016,420.66
2014-04-13,1056.9163168,414.9495
2014-04-14,934.9039733700004,457.6338
2014-04-15,1738.6186246399998,520.1233
2014-04-16,20552.751394769995,529.1625
2014-04-17,729.6078850599998,494.4
2014-04-18,719.4753208700004,478.2312
2014-04-19,502.65845226999994,501.5515
2014-04-20,930.4650688600004,497.3177
2014-04-21,662.4635848900006,493.0921
2014-04-22,952.5401953500001,484.429
2014-04-23,758.2839131199997,486.9317
2014-04-24,502.1518788499999,500.2568
2014-04-25,677.26964793,459.6104
2014-04-26,401.78021356,456.1395
2014-04-27,628.5130143600003,429.6537
2014-04-28,478.4544976000001,437.0587
2014-04-29,1025.1808137700004,444.2533
2014-04-30,585.8696141700001,445.8655
2014-05-01,476.16790044999976,456.2673
2014-05-02,401.77508596999974,446.6438
2014-05-03,380.08078797000013,436.9381
2014-05-04,381.5179684900001,434.0643
2014-05-05,303.32721602000004,429.7242
2014-05-06,346.5799794999998,426.992
2014-05-07,472.75994554,436.9605
2014-05-08,678.2271666000004,435.343
2014-05-09,299.81091970000017,448.235
2014-05-10,257.20530841000004,452.7108
2014-05-11,294.63980664999997,436.542
2014-05-12,430.9325545199999,438.4278
2014-05-13,439.16167088999975,437.413
2014-05-14,820.9455890999999,441.7498
2014-05-15,553.42932794,444.3162
2014-05-16,288.30151148,445.0133
2014-05-17,338.9530658799999,446.3583
2014-05-18,1209.4557056999988,444.809
2014-05-19,522.2725776000001,444.3128
2014-05-20,286.00218055000016,485.8305
2014-05-21,689.3792230899998,489.1625
2014-05-22,550.7377235499998,526.0577
2014-05-23,1003.7764629300002,519.0392
2014-05-24,415.9018456600001,525.6332
2014-05-25,3497.454199499999,570.095
2014-05-26,1072.6685134500005,581.8267
2014-05-27,54263.677577669994,569.6332
2014-05-28,490.9818294599999,574.4547
2014-05-29,375.97460743,565.5058
2014-05-30,384.04591648999997,616.47
2014-05-31,311.0833976200001,623.2567
2014-06-01,469.86561205000004,629.0242
2014-06-02,520.9232521699998,658.786
2014-06-03,486.20332790000015,665.73
2014-06-04,680.2395213799998,636.7837
2014-06-05,357.05817154000005,656.0598
2014-06-06,445.5093364500002,645.5647
2014-06-07,423.43191228999996,652.7083
2014-06-08,883.5976685399994,653.6402
2014-06-09,1606.55807222,645.341
2014-06-10,3038.5106972599965,649.8068
2014-06-11,67079.05517398003,627.9098
2014-06-12,69298.58190747991,581.8033
2014-06-13,549.0314799900001,597.4267
2014-06-14,312.77345861999993,571.6902
2014-06-15,503.08855543,591.9718
2014-06-16,303.1494761900001,588.06
2014-06-17,323.9057649900002,607.3427
2014-06-18,315.8888053399998,604.8752
2014-06-19,284.07824358,592.2648
2014-06-20,202.41332173999993,588.5215
2014-06-21,317.8119940499999,591.0298
2014-06-22,451.21440849,598.8765
2014-06-23,427.83290424000006,587.4598
2014-06-24,506.6413189599999,575.0667
2014-06-25,414.8203786799998,562.1263
2014-06-26,472.7816626100003,579.3842
2014-06-27,1206.3320289699998,600.8645
2014-06-28,360.28019210999986,591.994
2014-06-29,317.72651914999994,598.6032
2014-06-30,585.9726365199998,639.3623
2014-07-01,1748.6961211900004,635.5905
2014-07-02,1262.7534513,647.34
2014-07-03,515.5625312200002,640.6879
2014-07-04,351.42153763,626.9575
2014-07-05,551.4278037,628.3313
2014-07-06,229.01788087999998,631.7065
2014-07-07,336.73162551999997,617.9918
2014-07-08,458.12866346999994,620.2193
2014-07-09,289.0640745700001,620.5496
2014-07-10,389.68796361,615.1129
2014-07-11,230.66643103000013,631.1804
2014-07-12,499.3146795600002,634.4775
2014-07-13,217.37003746999994,627.5759
2014-07-14,357.76639373000006,618.3798
2014-07-15,289.46929054000003,619.3558
2014-07-16,226.96722088,615.2039
2014-07-17,656.3178003300001,622.6234
2014-07-18,969.2631010399998,628.2156
2014-07-19,221.48630973999997,625.8011
2014-07-20,264.1735167,621.3725
2014-07-21,978.6682145000001,620.0103
2014-07-22,482.33162287000016,618.8076
2014-07-23,435.14312119000004,617.9274
2014-07-24,589.6674254199999,600.0065
2014-07-25,311.8219002100001,599.928
2014-07-26,216.39946576999995,593.8526
2014-07-27,229.49721885000002,590.9454
2014-07-28,3106.30740752,584.6931
2014-07-29,12101.281801289997,582.2034
2014-07-30,325.9754126500002,564.37
2014-07-31,814.2297051199995,581.3501
2014-08-01,628.8579499,595.0845
2014-08-02,3306.4428936,587.2878
2014-08-03,412.5499600399998,585.5078
2014-08-04,7145.999075189999,586.7639
2014-08-05,726.7317578299998,583.1125
2014-08-06,607.1895054500002,583.0355
2014-08-07,714.7978796299996,587.3971
2014-08-08,675.0871291900002,590.5324
2014-08-09,351.1176058199999,588.095
2014-08-10,638.20901441,589.45
2014-08-11,318.06436681,573.3066
2014-08-12,460.93885262999993,568.2099
2014-08-13,837.84643654,544.5681
2014-08-14,1571.2717394899996,508.5536
2014-08-15,391.6483966499999,496.6164
2014-08-16,310.60253704,519.8314
2014-08-17,396.4369177700002,492.9513
2014-08-18,1633.1996900099998,460.6719
2014-08-19,256.1338443899999,486.736
2014-08-20,740.3210241400004,511.9259
2014-08-21,427.80432734999994,516.1605
2014-08-22,851.8710242499998,513.9419
2014-08-23,500.63105296000003,497.2185
2014-08-24,412.8015755299999,508.5735
2014-08-25,817.0771816799996,501.6296
2014-08-26,264.33757992,513.4704
2014-08-27,481.73742607,510.43
2014-08-28,852.2393036699999,507.0154
2014-08-29,652.1245672400001,508.4224
2014-08-30,454.72389983999983,501.2031
2014-08-31,200.98450813999992,478.0734
2014-09-01,470.3697653500002,474.1346
2014-09-02,564.86606697,475.3181
2014-09-03,321.44981466999997,474.537
2014-09-04,461.9603322599999,489.0865
2014-09-05,3448.05737589,480.501
2014-09-06,1910.790056899999,482.2371
2014-09-07,178.92705285000008,479.4833
2014-09-08,1872.3858476699993,472.1479
2014-09-09,433.12378533000015,471.5576
2014-09-10,878.2414907499995,477.5273
2014-09-11,1256.1623139900005,476.3349
2014-09-12,187.37922848999992,473.8254
2014-09-13,456.0955045899997,477.0861
2014-09-14,784.84854408,474.715
2014-09-15,871.8718687500002,471.3586
2014-09-16,327.7097827799998,463.7388
2014-09-17,300.70035602000013,454.9143
2014-09-18,331.9607621000002,421.4594
2014-09-19,497.55552417000007,391.9439
2014-09-20,721.0786993199999,406.8248
2014-09-21,275.08361004,396.567
2014-09-22,345.49992999999995,398.8854
2014-09-23,448.6684129400001,435.3779
2014-09-24,320.56390108,422.2984
2014-09-25,334.58085059999996,408.7985
2014-09-26,665.0441037700004,401.9203
2014-09-27,584.3687972199999,398.3571
2014-09-28,298.14294986000004,376.1983
2014-09-29,1115.51585668,374.7344
2014-09-30,409.07998212000007,386.2687
2014-10-01,462.86498002999997,381.3324
2014-10-02,1867.8072379799992,371.9859
2014-10-03,745.2778619700003,356.5566
2014-10-04,412.18524503000003,325.4921
2014-10-05,891.5618836399999,319.6406
2014-10-06,598.2139669399999,328.4594
2014-10-07,1483.9325934700003,334.0911
2014-10-08,611.4732711299997,352.7889
2014-10-09,461.19375433,363.7751
2014-10-10,386.34939175999983,358.6859
2014-10-11,230.39684857000003,359.2029
2014-10-12,3745.4124691700026,376.1891
2014-10-13,1943.84625957,388.377
2014-10-14,757.4051261399997,398.7068
2014-10-15,1182.0590468899998,391.8433
2014-10-16,1174.2620106400002,380.0801
2014-10-17,729.33779344,380.4216
2014-10-18,534.10284676,388.9618
2014-10-19,963.9559059799996,386.5889
2014-10-20,571.6452939000001,379.3713
2014-10-21,395.45994898000004,382.377
2014-10-22,583.3374623999997,379.0963
2014-10-23,219.25081726000008,355.8614
2014-10-24,563.8725789900002,355.1695
2014-10-25,876.6864856499998,346.1126
2014-10-26,278.8956073600001,351.5414
2014-10-27,1348.1445434599996,348.9613
2014-10-28,631.8906217,351.8971
2014-10-29,796.5077889099996,333.3788
2014-10-30,371.01740199000005,343.7828
2014-10-31,328.9148957899999,336.7995
2014-11-01,249.3765327700001,325.3865
2014-11-02,513.10674589,323.7426
2014-11-03,638.2434734300004,324.2303
2014-11-04,327.7643884,328.2833
2014-11-05,1383.54765976,337.139
2014-11-06,671.2629902699999,348.235
2014-11-07,339.16967453000007,341.0795
2014-11-08,463.95955812,344.034
2014-11-09,362.35905081000016,363.3062
2014-11-10,611.69457434,365.2897
2014-11-11,281.05461003000005,366.9933
2014-11-12,1121.0400333500002,427.2403
2014-11-13,816.7889419599999,417.1528
2014-11-14,1067.86280158,398.4273
2014-11-15,164.40819896999994,375.1288
2014-11-16,223.94919036000005,388.5542
2014-11-17,946.31939621,385.8593
2014-11-18,516.6791349699997,372.377
2014-11-19,1401.8159125500001,377.2368
2014-11-20,2688.2297857100025,356.1388
2014-11-21,662.8140773600003,348.8617
2014-11-22,224.85465822000003,352.0417
2014-11-23,206.02348929000001,366.7687
2014-11-24,768.0762904599999,375.2355
2014-11-25,2191.1745641300004,375.7174
2014-11-26,352.16177700999975,368.5104
2014-11-27,632.0177701299998,369.1426
2014-11-28,898.2483820799999,375.8489
2014-11-29,300.7138928200002,375.2228
2014-11-30,1739.27612938,377.0901
2014-12-01,324.6964661200001,378.6444
2014-12-02,632.3661077600002,381.5364
2014-12-03,1676.4035217599994,374.9728
2014-12-04,1605.2260988199998,369.155
2014-12-05,723.88434168,376.0361
2014-12-06,512.9675206,374.0196
2014-12-07,245.63043578999995,374.2558
2014-12-08,552.38186446,360.9419
2014-12-09,958.1475298700002,351.2694
2014-12-10,1055.28508005,344.6171
2014-12-11,487.1595570299998,347.1331
2014-12-12,872.4711205400002,350.9412
2014-12-13,203.99223610000004,347.4713
2014-12-14,931.55517246,351.1439
2014-12-15,689.85890115,345.0961
2014-12-16,465.09826863,326.0815
2014-12-17,518.91672261,319.1713
2014-12-18,1318.1827926600006,310.7458
2014-12-19,544.75270985,317.006
2014-12-20,272.9292851200001,329.5742
2014-12-21,973.6550959499999,319.2411
2014-12-22,2278.957370040002,330.6709
2014-12-23,410.05352733,334.0467
2014-12-24,991.3505195299999,321.8843
2014-12-25,176.66331981000002,318.6118
2014-12-26,1008.9467446699996,327.1582
2014-12-27,181.31443324,315.167
2014-12-28,3070.421299259997,316.7959
2014-12-29,250.60724536,312.4412
2014-12-30,260.4236298500001,309.8708
2014-12-31,392.9181329299998,319.6958
2015-01-01,137.09785109000006,313.9247
2015-01-02,247.76556797999996,314.5916
2015-01-03,477.02656360000003,279.8507
2015-01-04,362.6730208800003,263.6343
2015-01-05,477.5407425300002,272.9486
2015-01-06,555.2956918699998,285.5759
2015-01-07,1055.5785775700003,294.8778
2015-01-08,2337.7994346699998,283.2513
2015-01-09,559.9691747500001,288.8441
2015-01-10,258.0367974499998,274.0668
2015-01-11,414.41795584000005,265.3692
2015-01-12,528.0370128600001,267.0873
2015-01-13,2202.6787505399984,226.9823
2015-01-14,485.6093857000001,177.2795
2015-01-15,513.5142859599998,210.4636
2015-01-16,1970.9278434300002,207.2243
2015-01-17,457.46247470000003,199.625
2015-01-18,367.04978517999996,209.932
2015-01-19,2149.54988007,213.9783
2015-01-20,383.78987256000016,210.4817
2015-01-21,989.3098955700003,225.9816
2015-01-22,498.88207465,232.6616
2015-01-23,290.28319922000003,232.9673
2015-01-24,1127.2964270100008,247.9855
2015-01-25,226.28023103000007,254.5073
2015-01-26,1918.9353495800005,271.9491
2015-01-27,249.33075945999994,262.0605
2015-01-28,581.4576688199999,233.2087
2015-01-29,402.37685654000006,232.4048
2015-01-30,286.81817177999994,226.5033
2015-01-31,542.2724133200003,216.9137
2015-02-01,313.0976255700002,226.3959
2015-02-02,364.00695432000015,237.5409
2015-02-03,2381.8773341999995,226.9566
2015-02-04,327.58266352000004,226.7291
2015-02-05,512.1778966799998,216.7714
2015-02-06,552.0415218899999,222.4823
2015-02-07,1474.377243130002,227.3275
2015-02-08,501.4285681300003,222.8677
2015-02-09,504.8842081999998,220.1743
2015-02-10,577.6861058099998,220.0829
2015-02-11,1967.1028852699994,219.4922
2015-02-12,890.01900745,221.8513
2015-02-13,531.77232283,235.7869
2015-02-14,3806.7929867,257.4741
2015-02-15,230.38184207999998,234.3292
2015-02-16,432.41260446000007,233.5618
2015-02-17,2614.466535539997,243.5983
2015-02-18,371.2933643300001,236.2137
2015-02-19,780.1562609199999,239.835
2015-02-20,1339.4151215999996,243.7756
2015-02-21,381.91574699000006,244.2557
2015-02-22,445.00994319,235.5299
2015-02-23,677.0505601899998,238.0845
2015-02-24,439.18333386,238.7601
2015-02-25,763.8544970700003,237.2513
2015-02-26,278.45343332,236.0951
2015-02-27,576.9017341699998,252.5111
2015-02-28,1832.9336072499998,253.5283
2015-03-01,602.5557861500001,258.7425
2015-03-02,746.6643147100001,271.3525
2015-03-03,690.9194955000002,281.4497
2015-03-04,349.82743869999996,271.9222
2015-03-05,507.2681592700001,274.865
2015-03-06,626.2269235100001,272.2111
2015-03-07,1338.82491918,275.8898
2015-03-08,483.3257742699998,274.4754
2015-03-09,950.72359132,288.5161
2015-03-10,727.9453573999995,290.512
2015-03-11,418.24531692,295.8301
2015-03-12,1276.0840143500009,293.8671
