,Volumes(1h),Volumes(>200D),Volumes(<200D),DollarVolumes(1h),DollarVolumes(>200D),DollarVolumes(<200D),prices
2015-02-04,299302.5676450403,7723.30749984,291579.2601452004,67860601.78984915,1751098.5584619734,66109503.23138714,226.7291
2015-02-05,332701.2345373106,1684.6330620200004,331016.6014752905,72120112.39238109,365180.2673403622,71754932.12504083,216.7714
2015-02-06,290596.8321098399,2988.171687889999,287608.66042195,64652651.580511056,664815.3099166496,63987836.27059442,222.4823
2015-02-07,219924.90633988017,1499.7614083199999,218425.1449315601,49994979.145979084,340937.0115498648,49654042.134429224,227.3275
2015-02-08,252695.5792444601,1306.3695337999998,251389.20971066016,56317682.546380594,291147.5733480781,56026534.973032445,222.8677
2015-02-09,307847.12961228006,4314.585136989999,303532.54447529017,67780026.26939304,949960.7623271775,66830065.50706586,220.1743
2015-02-10,302266.4400337402,1686.12607482,300580.31395892013,66523674.69530165,371087.5163120023,66152587.17898963,220.0829
2015-02-11,326870.1694739601,2981.870687799998,323888.2987861602,71745452.61221239,654497.3573807344,71090955.2548316,219.4922
2015-02-12,264007.06179148046,2715.249241799999,261291.81254968027,58570309.86762023,602381.5741173443,57967928.29350289,221.8513
2015-02-13,361457.8362261102,6813.767213229992,354644.06901288015,85227022.68446222,1606597.0485291388,83620425.63593307,235.7869
2015-02-14,289275.0525764807,2150.8813020899984,287124.17127439065,74480833.814582,553796.2274624507,73927037.58711961,257.4741
2015-02-15,317396.28203258046,4119.902712270002,313276.37932031037,74375216.85166897,965413.5066440599,73409803.34502488,234.3292
2015-02-16,262997.77774031024,3776.450053730001,259221.32768658025,61426234.36502675,882034.4721592757,60544199.89286749,233.5618
2015-02-17,274346.8331340604,1884.1642477199985,272462.6688863404,66830422.16184078,458979.2076653704,66371442.95417539,243.5983
2015-02-18,287450.89770796016,2101.65178726,285349.24592070025,67899840.1159188,496438.9447802974,67403401.1711385,236.2137
2015-02-19,277329.0391221604,24622.034662740003,252707.0044594206,66513210.09786337,5905225.683338249,60607984.414525084,239.835
2015-02-20,256274.31381632018,27644.95196734999,228629.3618489703,62473424.6151617,6739164.7528119255,55734259.86234987,243.7756
2015-02-21,175009.12770614025,1186.3728638600003,173822.7548422802,42746976.99425269,289778.3343231289,42457198.659929566,244.2557
2015-02-22,164404.40086564,2641.170140509999,161763.23072513,38722152.095444106,622074.5390773062,38100077.5563668,235.5299
2015-02-23,279794.24656104064,7617.1840256199985,272177.0625354207,66614673.29536208,1813533.4501477247,64801139.845214345,238.0845
2015-02-24,261941.21739850045,4423.656589249999,257517.5608092506,62541111.260187715,1056192.6896149889,61484918.57057274,238.7601
2015-02-25,297911.40852840035,15410.497662899985,282500.9108655003,70679868.95819409,3656160.6041699857,67023708.35402406,237.2513
2015-02-26,309417.3437873303,2579.2211130200003,306838.1226743101,73051918.72320415,608941.4666005685,72442977.25660355,236.0951
2015-02-27,394032.9330609904,6497.873480749996,387535.0595802401,99497689.36345705,1640785.1802850105,97856904.18317199,252.5111
2015-02-28,242760.00018102987,8950.19314587,233809.8070351599,61546530.15389616,2269127.252944072,59277402.90095214,253.5283
2015-03-01,248962.87362244015,14923.60549109,234039.26813135002,64417276.328254186,3861370.993778355,60555905.334475845,258.7425
2015-03-02,333277.21819539025,4110.460921259995,329166.7572741303,90435606.35036466,1115383.8471362037,89320222.50322855,271.3525
2015-03-03,463212.61562083045,27279.68794317,435932.9276776606,130371051.70269799,7677859.987698814,122693191.71499923,281.4497
2015-03-04,354959.56768060056,7713.61604611,347245.9516344902,96521386.55475773,2097503.445213532,94423883.10954416,271.9222
2015-03-05,375396.60393564083,20039.84555563002,355356.7583800105,103183387.54076988,5508252.148648248,97675135.39212158,274.865
2015-03-06,343997.3437238904,11417.372023370039,332579.9717005205,93639895.33215837,3107935.397590784,90531959.93456754,272.2111
2015-03-07,390970.20007527055,15785.361896049955,375184.83817922045,107864690.30472636,4355020.336428842,103509669.96829751,275.8898
2015-03-08,326958.3734690202,14809.982278210005,312148.39119081007,89742030.34125869,4064975.8098046007,85677054.53145409,274.4754
2015-03-09,491873.29779464036,1415.3516799500003,490457.9461146902,141913365.57384822,408351.7468276221,141505013.8270206,288.5161
2015-03-10,515973.68271292,43154.64512700996,472819.0375859103,149896546.51229572,12536942.26513793,137359604.24715793,290.512
2015-03-11,314350.6031139404,3788.913211260001,310561.6899026804,92994370.35425733,1120874.5741783672,91873495.78007893,295.8301
2015-03-12,477798.8818031805,3564.6761307599995,474234.2056724205,140409371.7787435,1047541.0369856613,139361830.74175775,293.8671
2015-03-13,331023.2078713903,17044.83701335,313978.37085804023,94104535.42186876,4845571.036535791,89258964.38533296,284.2838
2015-03-14,259022.98807381015,2059.9302849499945,256963.0577888602,72879096.45892927,579585.0748689577,72299511.38406032,281.3615
2015-03-15,213865.1227959701,2754.68349012,211110.43930585,61024594.9362863,786025.5190960763,60238569.41719025,285.3415
2015-03-16,294081.84278370027,5620.693743049997,288461.1490406502,85394397.40471262,1632116.2525400089,83762281.15217255,290.3763
2015-03-17,303970.6277588604,2013.5458226900005,301957.08193617035,86466056.11033502,572763.7810570308,85893292.32927792,284.4553
2015-03-18,406665.08211446024,7484.6966307400035,399180.3854837201,103848516.6922577,1911338.5367448765,101937178.15551285,255.3662
2015-03-19,369590.39991882077,7269.216791539999,362321.18312728056,95997558.31107448,1888109.2771213157,94109449.03395315,259.7404
2015-03-20,284702.5540914801,2342.4188331400005,282360.13525834004,74261244.80411345,610991.8435985714,73650252.96051487,260.838
2015-03-21,236746.89108510004,3957.3396587899992,232789.55142631027,61463328.22532761,1027389.484324356,60435938.74100325,259.6162
2015-03-22,192074.92201504033,2549.179883230001,189525.74213181032,51437049.47587735,682662.2153533682,50754387.26052399,267.7968
2015-03-23,349502.6156307802,2318.6114970600006,347184.0041337204,92947844.00921966,616618.9610849269,92331225.04813477,265.9432
2015-03-24,302496.3080462306,4299.5308641099855,298196.77718212054,74245359.33874449,1055286.3142550564,73190073.02448946,245.4422
2015-03-25,328960.5249068705,9137.703893470001,319822.8210134006,80968336.94137517,2249098.6963449568,78719238.24503021,246.1339
2015-03-26,340515.3466866604,1549.3273148899996,338966.01937177026,84327944.57625805,383687.8108778786,83944256.76538008,247.648
2015-03-27,291343.49195716,7316.719745340005,284026.77221181995,71839886.12768526,1804166.99821358,70035719.12947164,246.5814
2015-03-28,195810.8909666101,1331.4191376500007,194479.4718289601,49393688.86810933,335853.1403104878,49057835.72779885,252.252
2015-03-29,191240.72569312004,1318.1280914200001,189922.59760170002,46283411.08970896,319008.7472371482,45964402.342471875,242.0165
2015-03-30,313221.7796265904,1339.155743240001,311882.62388335017,77319422.74438305,330573.27353028045,76988849.47085282,246.852
2015-03-31,328822.0630271405,1857.6488016800008,326964.41422546067,80031804.62693791,452132.02725161414,79579672.5996863,243.3894
2015-04-01,355485.7133195604,23124.06085614001,332361.65246342006,87646708.95036152,5701348.199573429,81945360.75078806,246.5548
2015-04-02,320380.05521809065,14079.53672036998,306300.51849772054,80817983.43712775,3551656.062655681,77266327.37447205,252.2566
2015-04-03,252598.60452638002,4859.712500129998,247738.89202625013,64044835.32617601,1232150.4601617102,62812684.866014294,253.5439
2015-04-04,152826.13097246998,2301.8245891399984,150524.30638332988,38683441.96743018,582639.2210978699,38100802.74633231,253.1206
2015-04-05,161637.06975045023,2429.7422132800007,159207.32753717012,42016764.25998772,631599.5826052908,41385164.67738246,259.9451
2015-04-06,248748.60110621038,2157.1773116700006,246591.4237945403,63311170.5803712,549041.9650357431,62762128.61533549,254.5187
2015-04-07,280951.5181255403,2920.31815861,278031.1999669304,71023560.45182316,738246.2093830524,70285314.24244009,252.7965
2015-04-08,318215.5544580203,5060.300583519999,313155.2538745005,77759280.17358367,1236537.074709181,76522743.0988745,244.3604
2015-04-09,304777.0528372004,5617.41911322,299159.63372398034,74140187.78399849,1366495.6204495418,72773692.1635489,243.2604
2015-04-10,363919.37959843065,12325.478240639999,351593.90135779075,85601152.8610808,2899200.2243111655,82701952.63676962,235.2201
2015-04-11,237554.0779484503,1173.6569994699998,236380.42094898038,56090556.22295418,277120.3697438582,55813435.85321037,236.117
2015-04-12,190026.09390129024,5587.322083839998,184438.77181745024,44776836.64164932,1316569.7566900551,43460266.88495924,235.6352
2015-04-13,312180.12376429053,5108.122650859997,307072.0011134303,69742787.85763553,1141183.2056889685,68601604.65194659,223.4056
2015-04-14,345552.2368017405,3076.1285636200014,342476.10823812033,75425103.49088676,671439.1937084484,74753664.2971783,218.2741
2015-04-15,376765.7351705607,30805.423242439963,345960.3119281204,84231970.67256805,6887042.172077006,77344928.500491,223.5659
2015-04-16,309492.62803707074,2667.650391720001,306824.9776453504,70597434.90365206,608509.7279040742,69988925.17574798,228.107
2015-04-17,331675.65116852056,2699.79739987,328975.8537686504,73709109.1483082,599982.7256666095,73109126.42264158,222.2325
2015-04-18,214090.02465524012,776.5556559199999,213313.46899932023,47708463.3642477,173049.99203218057,47535413.37221552,222.843
2015-04-19,233240.2382995505,974.8927032899998,232265.34559626045,51707331.64093713,216125.2307528744,51491206.410184264,221.6913
2015-04-20,277330.9173288401,1012.2959526199998,276318.62137622014,62207432.47183055,227065.67562190595,61980366.79620866,224.3076
2015-04-21,322840.7427583604,2668.1177820999997,320172.62497626035,76130689.75356273,629182.1947859114,75501507.55877684,235.815
2015-04-22,286428.2405362603,3141.7870654100016,283286.45347085036,67002153.310963646,734936.2557019034,66267217.05526176,233.923
2015-04-23,346134.6106190207,71534.22870347991,274600.3819155402,81536022.6927935,16850717.368157644,64685305.324635744,235.5616
2015-04-24,286210.26825275016,3445.3865133200015,282764.8817394302,66053322.968979195,795146.9718630698,65258175.99711614,230.786
2015-04-25,207503.03191522005,5488.823447520001,202014.20846770008,46865161.51684501,1239666.6932103895,45625494.82363462,225.8529
2015-04-26,236952.6076160501,2641.2451567400008,234311.3624593101,51848784.83550601,577944.0589720634,51270840.77653394,218.815
2015-04-27,320871.67593127047,6439.724386330001,314431.9515449404,73318985.42728978,1471473.1584417738,71847512.26884799,228.4994
2015-04-28,296841.6327971902,3785.4882961300013,293056.1445010602,66990121.37562856,854294.9923639228,66135826.38326467,225.6763
2015-04-29,293876.3868489799,2577.954226229999,291298.43262275006,66409127.94513985,582556.8154082415,65826571.12973158,225.9764
2015-04-30,304411.71533118066,1593.119963610001,302818.59536757047,72014801.26058352,376885.02703920304,71637916.23354432,236.5704
2015-05-01,287246.6389346903,2821.018583250001,284425.62035144033,66676867.54073993,654826.3997201812,66022041.141019754,232.1241
2015-05-02,173305.56452367004,1450.41902504,171855.14549862998,40710256.98165045,340709.95586750866,40369547.025782935,234.9045
2015-05-03,218209.46889079988,4165.676744569999,214043.79214622988,52396523.132899545,1000263.5496091715,51396259.58329039,240.1203
2015-05-04,285031.96804898046,3035.2595384000015,281996.7085105804,68056740.97269343,724725.2776723217,67332015.69502108,238.7688
2015-05-05,268195.8909021402,5704.3515656599975,262491.5393364802,63442596.21975213,1349382.616781883,62093213.60297027,236.5532
2015-05-06,264254.3107142401,2507.887273669999,261746.42344057,60791122.820327334,576933.9499557817,60214188.87037162,230.0478
2015-05-07,276645.3380917604,2296.063472550001,274349.27461921034,65781530.76293928,545964.6310870096,65235566.1318522,237.7829
2015-05-08,273392.8506807397,1881.3980534699983,271511.4526272697,66542343.53429839,457922.1266651087,66084421.40763327,243.3946
2015-05-09,219688.04603102017,2883.5209774700006,216804.5250535501,52831130.52965479,693436.3334644295,52137694.19619035,240.4825
2015-05-10,201089.98406764018,2322.8117330699997,198767.17233457023,48187434.19010952,556618.1629696435,47630816.02713982,239.6312
2015-05-11,294285.5182392002,8596.397801700003,285689.1204374999,71174100.29967174,2079072.334292572,69095027.96537912,241.8539
2015-05-12,300315.7253623202,4785.49680605,295530.2285562703,72373086.65506557,1153256.8752899899,71219829.77977563,240.99
2015-05-13,301005.5612949406,3504.973279319998,297500.58801562025,70976539.44278051,826466.0398144248,70150073.40296601,235.7981
2015-05-14,304579.7277053095,2843.266964540001,301736.46074076975,72105900.15722732,673112.1779182352,71432787.97930911,236.739
2015-05-15,239034.2587957802,2615.5902815400036,236418.66851424013,56725243.858252496,620705.9912712855,56104537.8669812,237.3101
2015-05-16,172294.64287953012,2111.214492909998,170183.42838662025,40614413.134741604,497669.20316294895,40116743.931578636,235.7265
2015-05-17,141672.50364390996,1753.8310913399996,139918.67255257003,33448821.441325683,414078.8191329376,33034742.62219276,236.0996
2015-05-18,246157.68459831018,3419.824004260001,242737.86059405038,57321632.30282783,796359.0266640071,56525273.276163824,232.8655
2015-05-19,312340.4323933005,3005.6758238199996,309334.7565694804,72445301.84677222,697146.6698746113,71748155.17689763,231.9434
2015-05-20,278036.7648580003,2853.8891842500007,275182.8756737501,65128861.00254468,668510.6989092333,64460350.303635456,234.2455
2015-05-21,289474.8650919002,1791.7442736499988,287683.12081825035,68114825.23547661,421606.0279623586,67693219.20751423,235.3048
2015-05-22,378568.41667428054,6347.2696787399955,372221.14699554036,91052897.01008122,1526638.9558608648,89526258.05422038,240.519
2015-05-23,287926.97519366024,2876.232984599998,285050.7422090602,68824077.45416375,687514.8866311897,68136562.5675325,239.0331
2015-05-24,201427.77984191032,1826.11473616,199601.6651057502,48581641.08006287,440434.03920137987,48141207.04086147,241.1864
2015-05-25,266775.5405913203,6219.222363180001,260556.31822814027,63355962.9063974,1476990.0586646558,61878972.84773276,237.4879
2015-05-26,300656.85726382036,2777.85770028,297878.9995635405,71354020.02953652,659260.9122201217,70694759.11731637,237.3271
2015-05-27,314005.35548309033,4332.857318149999,309672.4981649404,74477266.03865013,1027687.463148212,73449578.5755019,237.1847
2015-05-28,319614.8449667104,8551.047504489992,311063.79746222025,75899448.61799671,2030630.9325672463,73868817.68542936,237.4716
2015-05-29,309242.2317692306,4195.559402829996,305046.6723664008,73322848.4394203,994787.6926520666,72328060.74676825,237.1049
2015-05-30,308835.08458789013,37836.44163823999,270998.6429496501,72049341.34033883,8827011.031907398,63222330.30843146,233.2939
2015-05-31,242934.9152480303,5631.012497479998,237303.90275055016,55874836.159114726,1295128.369610402,54579707.78950436,229.9992
2015-06-01,380389.0614191401,9546.93028426,370842.1311348801,84944148.7608222,2131911.6360757016,82812237.12474658,223.3086
2015-06-02,382358.9858174106,5060.797377159999,377298.1884402505,86316049.8482358,1142455.270784098,85173594.57745168,225.7461
2015-06-03,376483.1198503491,1804.7194025499987,374678.40044779907,84951608.87525599,407226.2705322749,84544382.60472374,225.6452
2015-06-04,319498.1347343903,5001.336118050003,314496.79861634044,71686115.98848988,1122154.7861429963,70563961.20234692,224.371
2015-06-05,338819.28867331997,2032.8058122500001,336786.48286106996,76246435.80010259,457453.8789237473,75788981.92117889,225.0357
2015-06-06,217433.11900831017,1232.0998046700001,216201.01920364023,49070110.60798834,278059.17502810137,48792051.43296021,225.6791
2015-06-07,206433.72302423025,6985.99965883,199447.72336540028,46115146.81289363,1560599.6693861703,44554547.14350745,223.3896
2015-06-08,292907.82883792056,2030.8226185400001,290877.00621938054,66971969.10621204,464337.8437806017,66507631.262431435,228.6452
2015-06-09,319850.2978432404,2398.639014740001,317451.6588285005,73352132.40019453,550086.3615756647,72802046.03861886,229.3327
2015-06-10,329337.1055748809,5988.129954510001,323348.9756203708,75402421.92929068,1370994.928157969,74031427.00113271,228.9521
2015-06-11,309904.99409238057,5234.1490161500005,304670.8450762306,71284005.84563585,1203953.199130906,70080052.64650494,230.0189
2015-06-12,322194.46741775033,10736.018426330002,311458.44899142033,74170487.39688256,2471475.4594167173,71699011.93746585,230.2041
2015-06-13,256152.84723850025,6351.55520251,249801.29203599013,59620420.49915677,1478345.4335163704,58142075.065640435,232.7533
2015-06-14,237027.47912949097,4787.87267204,232239.60645745107,55429729.293356344,1119661.260698174,54310068.032658175,233.8536
2015-06-15,353424.00831194036,3582.1622018299954,349841.8461101103,83870910.04290321,850081.4792513954,83020828.56365179,237.3096
2015-06-16,482288.5964058603,8280.53590165,474008.06050421036,121005099.57445852,2077567.4124914103,118927532.16196713,250.8977
2015-06-17,458170.75851064094,6995.7169711900015,451175.0415394508,114161537.37365521,1743109.5058491654,112418427.86780606,249.1681
2015-06-18,407191.55604881025,2493.0727189800004,404698.48332983034,101339065.56684689,620458.9854052532,100718606.58144152,248.8732
2015-06-19,525034.2439924111,7642.907737630036,517391.3362547807,127870515.02161968,1861407.250776581,126009107.77084312,243.547
2015-06-20,243170.02553271156,16260.26672457,226909.75880814093,59640172.266183496,3988012.5291881096,55652159.73699522,245.2612
2015-06-21,216600.38544309046,5667.85283487,210932.53260822038,52852660.05196846,1383012.7702366286,51469647.281731844,244.01
2015-06-22,344559.3717305867,2967.3360524000013,341592.03567818686,85026916.16195689,732249.5176507481,84294666.64430617,246.77
2015-06-23,323548.9714490906,6383.377062749998,317165.59438634076,78941484.0577721,1557455.9127075344,77384028.14506458,243.9862
2015-06-24,331998.2794341004,4929.407481199998,327068.87195290043,79751132.69340219,1184120.0828001974,78567012.61060193,240.2155
2015-06-25,316714.90029635007,3790.424701260002,312924.47559509013,76778659.5596418,918882.3369288519,75859777.22271292,242.422
2015-06-26,383632.00733595056,5972.860931310002,377659.14640464063,93085390.97681269,1449269.311239294,91636121.66557339,242.6424
2015-06-27,257804.49824402021,3189.539770619999,254614.95847340024,64633289.21946431,799638.67145692,63833650.54800736,250.7066
2015-06-28,241856.69523855016,1752.7759624700009,240103.91927608015,59996737.37475001,434806.4005148341,59561930.97423517,248.0673
2015-06-29,381480.15895089007,4737.21230522,376742.94664566976,97844892.26891647,1215035.7411351146,96629856.52778126,256.4875
2015-06-30,474463.101404422,6600.098845439988,467863.00255898136,124539115.04796878,1732422.3253761237,122806692.72259241,262.4843
2015-07-01,418791.73968120513,3619.4108249100013,415172.328856295,107906047.16295527,932578.8409106404,106973468.32204446,257.6604
2015-07-02,412513.04692741996,6394.273674799996,406118.7732526196,104922899.74251278,1626386.7063222157,103296513.03619044,254.3505
2015-07-03,356113.14202366036,17295.155354669994,338817.9866689904,91021130.25999375,4420574.257547768,86600556.00244601,255.5961
2015-07-04,257808.4975751401,1604.5584730499997,256203.93910208996,67120132.97349067,417744.87298839993,66702388.100502245,260.3488
2015-07-05,375650.63203592045,7701.559332069999,367949.0727038505,101807068.73640461,2087240.4128487513,99719828.32355589,271.0153
2015-07-06,454492.2872960903,13992.448206449993,440499.8390896405,122028224.93913278,3756881.3925184812,118271343.54661421,268.4935
2015-07-07,405628.0881098124,12678.245354300007,392949.84275551274,107473839.0900763,3359184.783041124,104114654.3070352,264.9566
2015-07-08,414321.703279911,13939.083213310003,400382.62006660056,111720148.57044448,3758616.638227864,107961531.9322166,269.6459
2015-07-09,448209.67858329107,13141.846141299991,435067.8324419909,120171020.83787328,3523505.051220822,116647515.78665249,268.1134
2015-07-10,587631.2173978878,12450.049419980003,575181.167977908,166817337.62612993,3534332.4793933416,163283005.14673656,283.881
2015-07-11,367882.96580026904,14549.601678750001,353333.3641215194,107306789.01027288,4243934.029750056,103062854.98052272,291.6873
2015-07-12,364076.4684951683,11107.90925866,352968.5592365082,112855622.7359015,3443205.2745990576,109412417.46130247,309.9778
2015-07-13,383466.05146951356,5416.271017099995,378049.78045241366,111543026.86410867,1575490.8713521664,109967535.99275662,290.8811
2015-07-14,379514.30744666577,3691.2317089800013,375823.0757376857,108611529.78520848,1056377.361373467,107555152.42383504,286.1856
2015-07-15,365227.40786644525,4560.127534650001,360667.2803317951,103659975.10561888,1294269.533279721,102365705.57233915,283.8231
2015-07-16,381072.49690196716,4475.876752540004,376596.6201494277,105872342.91853195,1243520.7532909582,104628822.16524109,277.8273
2015-07-17,304416.81204443885,9525.922301859997,294890.8897425789,84776520.47767524,2652857.907777078,82123662.56989813,278.4883
2015-07-18,247190.71702869696,5897.779048369997,241292.93798032752,67852319.24193177,1618903.7825474648,66233415.45938443,274.4938
2015-07-19,187761.3822056797,2060.5620218300005,185700.8201838491,51162892.499705285,561480.2787102327,50601412.22099487,272.4889
2015-07-20,305588.8683665404,13453.354761860002,292135.5136046804,85080188.63851516,3745600.9673330137,81334587.67118211,278.4139
2015-07-21,332908.0559686404,6847.256800210005,326060.7991684303,91582839.74294496,1883676.922109371,89699162.82083556,275.0995
2015-07-22,338905.5134400908,2379.6606025499987,336525.8528375409,93747161.97346295,658255.5287598143,93088906.44470316,276.6174
2015-07-23,322149.6583681404,1557.5546279899995,320592.10374015046,88793015.02717204,429303.4864271486,88363711.54074495,275.6266
2015-07-24,358268.7850761907,3542.6680396300007,354726.11703656067,103172023.45977388,1020195.5775108014,102151827.88226312,287.9738
2015-07-25,274488.83496292034,5121.069128509998,269367.7658344105,79089648.31985661,1475555.668594839,77614092.65126175,288.1343
2015-07-26,213366.09578921905,2971.0781511900004,210395.01763802915,62225490.75089964,866476.9129942284,61359013.83790542,291.6372
2015-07-27,322996.56334035675,4368.404364709998,318628.1589756466,94550977.78456062,1278765.630724177,93272212.15383637,292.7306
2015-07-28,352174.63240012724,6011.950788900002,346162.6816112271,103463659.5971346,1766221.5637120658,101697438.03342247,293.7851
2015-07-29,356796.39128531056,4974.499495169998,351821.8917901436,103031415.99831574,1436476.7676712004,101594939.23064534,288.7681
2015-07-30,311575.484702592,6219.93542923,305355.5492733619,89512458.68511078,1786924.005476402,87725534.67963426,287.2898
2015-07-31,314115.16851955996,3600.367713130001,310514.80080643005,89190394.94523038,1022294.5290912447,88168100.41613913,283.9417
2015-08-01,233208.10815956027,2456.53248866,230751.57567090014,65306922.30548961,687920.234180129,64619002.07130949,280.0371
2015-08-02,215846.42309448015,1529.321437380001,214317.10165710005,60793145.064560324,430733.3828380772,60362411.68172223,281.65
2015-08-03,370475.4096650605,1757.64257905,368717.7670860105,103910794.7126923,492982.88751491235,103417811.8251774,280.4796
2015-08-04,425231.51427761285,6071.144122780002,419160.37015483284,120979769.07597794,1727260.5377065165,119252508.53827144,284.5033
2015-08-05,376362.9296748102,3617.9031932499843,372745.0264815604,105900361.33491758,1017999.4500812521,104882361.8848365,281.3783
2015-08-06,474364.3176852487,2626.4992319299995,471737.81845331873,131992630.37882875,730827.6136832933,131261802.76514542,278.2516
2015-08-07,366518.80422188056,4700.541290589999,361818.2629312905,102269851.89767256,1311593.446475715,100958258.45119683,279.0303
2015-08-08,490675.43876900966,3676.3158169300004,486999.1229520799,127673749.16769634,956577.375565186,126717171.79213117,260.2
2015-08-09,710693.5829053794,125092.87329763992,585600.7096077396,187934958.23119906,33079409.30337995,154855548.92781916,264.4388
2015-08-10,429504.81531013025,3001.111030019997,426503.7042801103,113286834.34342295,791577.5469446208,112495256.79647835,263.7615
2015-08-11,409236.2295871003,3931.0967011200005,405305.13288598036,110868928.84017959,1064999.745648317,109803929.0945313,270.9167
2015-08-12,536620.3410760404,2324.3244342899998,534296.0166417505,142548793.3200533,617437.726508777,141931355.5935446,265.6418
2015-08-13,471861.0152312911,4679.462424989996,467181.5528063011,124258511.35406405,1232276.0645558336,123026235.28950824,263.3371
2015-08-14,633537.5479933796,8938.947574239994,624598.6004191396,167804203.38443926,2367646.529462345,165436556.85497686,264.8686
2015-08-15,554769.6164862132,5139.758187719999,549629.8582984937,144647467.61580127,1340111.2532444422,143307356.36255676,260.7343
2015-08-16,571089.2321735002,7466.722735360001,563622.5094381406,147154561.26645836,1923976.580749785,145230584.68570855,257.6735
2015-08-17,609233.5389461097,5158.47868372,604075.0602623897,156563271.77252704,1325646.4860571008,155237625.28646994,256.984
2015-08-18,930330.3160709203,5709.80088586,924620.5151850604,203746525.7059539,1250472.0881073268,202496053.6178466,219.0045
2015-08-19,673527.2079192502,15592.223183280003,657934.9847359706,151809260.91263467,3514399.789061486,148294861.12357333,225.3944
2015-08-20,628578.7134648606,13371.803623680004,615206.9098411804,147519441.10054183,3138192.4885716727,144381248.61197007,234.6873
2015-08-21,652091.7707952696,5292.67696339,646799.0938318797,151246556.5733174,1227586.6704948545,150018969.9028225,231.9406
2015-08-22,599542.1467084998,7410.28617092,592131.86053758,137741450.77025634,1702471.7501663133,136038979.02008995,229.7444
2015-08-23,477596.67690790014,12191.251253139997,465405.42565476004,108695750.10079207,2774594.68145088,105921155.41934115,227.589
2015-08-24,937062.2844548615,28979.403162459996,908082.8812924012,195969897.08507097,6060526.33805222,189909370.74701875,209.1322
2015-08-25,917801.1736140529,39804.733019030005,877996.4405950233,203487350.24408418,8825179.006168583,194662171.23791555,221.7118
2015-08-26,636355.3319285114,49136.97168742,587218.3602410906,143421637.43898147,11074480.851516392,132347156.58746499,225.3798
2015-08-27,669648.1966825809,8374.754348150002,661273.4423344308,150175974.23623216,1878130.7848704674,148297843.45136172,224.261
2015-08-28,789027.2896397298,2941.89219848,786085.3974412502,182251495.92920887,679525.6147354067,181571970.31447357,230.9825
2015-08-29,425898.8821030105,8397.236438929998,417501.64566408057,97852908.73623568,1929317.1347100902,95923591.60152566,229.7562
2015-08-30,327511.54783332977,5981.743028090001,321529.80480524,74872021.93632017,1367479.0955600222,73504542.84076011,228.6088
2015-08-31,497673.92596078105,3603.995442619999,494069.9305181609,114473612.72989875,828981.3009237575,113644631.42897499,230.0173
2015-09-01,523147.60557669064,5278.089358539995,517869.51621815027,118935986.37028334,1199957.2535870573,117736029.11669622,227.3469
2015-09-02,495576.98922974063,8031.234060750003,487545.75516899064,113415321.42787117,1837988.8740963482,111577332.55377477,228.8551
2015-09-03,480576.05953979044,10699.71204501,469876.34749478026,108977830.14154057,2426320.201886691,106551509.93965389,226.765
2015-09-04,424631.30357441015,4745.773393899999,419885.5301805107,97701335.94604848,1091931.74591282,96609404.20013577,230.0851
2015-09-05,365241.6242765803,3195.28272835,362046.3415482303,85713845.18451747,749859.6843692656,84963985.50014815,234.6771
2015-09-06,385621.6177171901,6833.51982609,378788.0978911002,92332584.5894539,1636206.370175285,90696378.21927863,239.4383
2015-09-07,407300.5865556302,1952.1644884999998,405348.4220671302,97760368.24519968,468558.9109626677,97291809.33423695,240.0202
2015-09-08,567081.4529920295,4762.06199276,562319.3909992699,138111156.75628576,1159787.3407693165,136951369.41551656,243.5473
2015-09-09,534507.8716550332,8809.438516750004,525698.4331382838,127368735.9492725,2099215.199257985,125269520.75001465,238.2916
2015-09-10,564333.5659188638,16699.617688039998,547633.9482308265,134644119.75915533,3984355.1043423875,130659764.65481356,238.5896
2015-09-11,478324.33286269254,2476.0485133800003,475848.28434931254,114837923.46614009,594459.136076621,114243464.33006346,240.0838
2015-09-12,309543.92153730604,1170.2309658200002,308373.6905714859,72686639.33950788,274791.8800474038,72411847.45946047,234.8185
2015-09-13,337348.6014009683,1248.8203036399993,336099.7810973282,77700828.66348219,287638.2828967937,77413190.38058542,230.328
2015-09-14,499225.06570524786,2035.8778248899996,497189.1878803577,114941878.6630157,468741.7319293687,114473136.93108633,230.2406
2015-09-15,468585.05271812406,2479.4685670000003,466105.5841511245,107738996.51966721,570089.5787457646,107168906.94092152,229.9241
2015-09-16,475142.2876371606,3652.779856440001,471489.50778072077,108711415.06989208,835747.2644818167,107875667.80541019,228.7976
2015-09-17,495831.9324947923,2599.5416761499996,493232.39081864234,115425905.5621007,605153.545690981,114820752.01640972,232.7924
2015-09-18,444188.5828761822,1983.7178845,442204.8649916822,103370101.18462163,461644.279811821,102908456.90480988,232.7167
2015-09-19,344005.4214900901,3179.5452648500045,340825.8762252402,79547194.45560974,735232.3238624387,78811962.13174732,231.2382
2015-09-20,321774.9345327402,2417.80510432,319357.1294284203,74285122.27369569,558175.6952858674,73726946.5784098,230.8605
2015-09-21,497441.47225415986,10145.90141837,487295.5708357893,112723023.28503717,2299118.078450585,110423905.20658661,226.6056
2015-09-22,530835.2134163812,3416.796316900001,527418.4170994812,122370097.4870338,787652.5291181604,121582444.95791565,230.5237
